E1,231611.855,309.203,6716233.286,
E2,231615.829,309.113,6716233.546,
E3,231617.884,309.138,6716235.486,
E4,231622.043,309.716258,6716236.733,
E5,231623.9705,309.423489,6716236.344,
F1,231606.301,306.497,6716226.286,
F10,231621.035,307.483,6716238.072,
F11,231622.299,307.819,6716238.732,
F12,231624.035,308.027,6716239.141,
F13,231625.9723,308.477984,6716239.889,
F14,231627.4748,308.243692,6716239.957,
F15,231628.8856,307.853749,6716240.329,
F16,231630.2248,308.304736,6716239.861,
F17,231631.2119,307.839953,6716240.708,
F2,231607.3104,306.895686,6716227.645,
F3,231607.548,307.152,6716231.964,
F4,231608.825,307.396,6716233.212,
F5,231610.884,307.151,6716233.896,
F6,231613.479,307.712,6716234.168,
F7,231615.137,307.169,6716234.278,
F8,231618.571,307.71,6716235.971,
F9,231620.118,307.681,6716236.699,
G1,231605.683,305.225,6716226.877,
G10,231618.243,305.916,6716236.746,
G11,231619.404,305.954,6716237.876,
G12,231621.695,306.172,6716239.919,
G13,231623.356,306.246,6716240.326,
G14,231625.269,306.109,6716241.158,
G15,231627.229,306.032,6716242.033,
G16,231628.516,306.281,6716241.798,
G17,231630.94,306.209,6716241.539,
G2,231605.97,304.637,6716229.042,
G3,231606.769,305.264,6716231.307,
G4,231607.015,305.131,6716232.623,
G5,231608.848,305.689,6716233.313,
G6,231610.572,305.233,6716234.267,
G7,231612.509,305.608,6716235.122,
G8,231614.43,305.745,6716235.3,
G9,231616.479,305.642,6716236.122,
H1,231588.309,301.305,6716211.811,
H10,231601.5741,303.050792,6716223.476,
H11,231603.9368,303.381218,6716226.441,
H12,231605.222,303.421,6716227.432,
H13,231605.114,303.668,6716230.207,
H14,231606.615,303.083,6716232.549,
H15,231608.308,303.42,6716233.483,
H16,231610.314,303.256,6716235.07,
H17,231612.151,304.347,6716235.863,
H18,231613.608,304.766,6716236.086,
H19,231615.639,304.038,6716237.069,
H2,231590.1443,301.597349,6716211.85,
H20,231617.133,303.899,6716238.021,
H21,231618.325,304.082,6716239.149,
H22,231619.422,303.952,6716240.788,
H23,231620.749,304.275,6716241.347,
H24,231622.265,304.351,6716242.003,
H25,231623.771,304.348,6716242.917,
H26,231626.191,304.701,6716243.064,
H27,231627.814,304.9,6716242.741,
H28,231629.912,304.693,6716242.362,
H3,231591.6751,301.277168,6716212.658,
H4,231593.6738,301.579669,6716213.359,
H5,231594.5937,301.621122,6716214.576,
H6,231595.5894,301.323286,6716216.279,
H7,231596.9951,302.271063,6716216.633,
H8,231597.891,302.424,6716218.351,
H9,231599.4589,302.759685,6716220.378,
I1,231584.32,299.869,6716213.03,
I13,231603.2544,301.225703,6716227.029,
I14,231604.541,301.266,6716228.148,
I15,231604.309,301.479,6716231.156,
I16,231606.022,301.691,6716232.197,
I17,231607.126,301.616,6716233.347,
I18,231608.13,301.669,6716233.971,
I19,231609.722,301.484,6716235.232,
I20,231611.622,302.087,6716236.154,
I21,231613.178,302.279,6716236.727,
I2,231586.142,299.687,6716214.002,
I22,231615.27,302.123,6716237.571,
I23,231616.719,302.16,6716238.482,
I24,231617.603,302.543,6716239.963,
I25,231618.642,302.572,6716241.351,
I26,231619.796,302.502,6716242.073,
I27,231621.724,302.66,6716243.125,
I28,231623.15,302.545,6716244.003,
I29,231625.084,302.497,6716244.839,
I30,231627.523,303.09,6716244.053,
I31,231628.816,303.473,6716243.819,
I4,231591.362,300.04076,6716213.725,
I5,231592.5732,300.01732,6716214.75,
I6,231593.7826,300.062254,6716215.706,
I7,231594.7634,300.141679,6716216.79,
I8,231595.9092,300.308815,6716218.445,
I9,231596.813,300.413,6716220.076,
I10,231598.307,300.928,6716221.236,
J1,231559.401,286.615,6716075.894,
J10,231548.308,287.225,6716082.066,
J107,231600.896,299.318,6716226.527,
J108,231602.496,299.188,6716227.546,
J109,231603.736,299.448,6716228.778,
J110,231604.19,299.697,6716231.296,
J111,231605.666,299.786,6716232.331,
J112,231607.053,299.856,6716233.576,
J113,231607.549,299.999,6716235.08,
J114,231609.57,299.986,6716236.189,
J115,231611.308,300.281,6716236.782,
J116,231613.187,300.28,6716237.187,
J11,231547.403,287.396,6716083.496,
J117,231614.671,300.592,6716238.383,
J118,231615.947,300.277,6716239.531,
J119,231616.838,300.587,6716240.888,
J120,231618.395,300.671,6716241.725,
J121,231619.692,300.744,6716242.865,
J122,231621.133,300.76,6716243.858,
J123,231622.536,300.989,6716244.713,
J124,231624.409,300.984,6716245.611,
J125,231626.676,301.115,6716245.137,
J126,231628.177,301.51,6716244.794,
J12,231546.34,287.492,6716085.43,
J13,231545.446,287.337,6716086.744,
J14,231544.312,287.496,6716088.149,
J15,231543.664,287.809,6716089.329,
J16,231542.725,287.945,6716090.397,
J17,231541.466,287.904,6716091.853,
J18,231540.588,288.064,6716093.679,
J19,231539.368,288.259,6716094.896,
J2,231558.075,286.5,6716075.97,
J20,231538.815,288.589,6716096.425,
